@ATTRIBUTE "age" { 19.0_33.0,34.0_40.0,41.0_50.0,51.0_87.0 }
@ATTRIBUTE "job" { admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown }
@ATTRIBUTE "marital" { divorced,married,single }
@ATTRIBUTE "education" { primary,secondary,tertiary,unknown }
@ATTRIBUTE "default" { no,yes }
@ATTRIBUTE "balance" { -3313.0_69.0,1490.0_71188.0,446.0_1482.0,70.0_445.0 }
@ATTRIBUTE "housing" { no,yes }
@ATTRIBUTE "loan" { no,yes }
@ATTRIBUTE "contact" { cellular,telephone,unknown }
@ATTRIBUTE "day" { 1.0_9.0,10.0_17.0,18.0_25.0,26.0_31.0 }
@ATTRIBUTE "month" { apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep }
@ATTRIBUTE "duration" { 105.0_186.0,187.0_332.0,333.0_3025.0,4.0_104.0 }
@ATTRIBUTE "campaign" { 1.0_1.0,2.0_2.0,3.0_6.0,7.0_50.0 }
@ATTRIBUTE "pdays" { -1.0_-1.0,1.0_871.0 }
@ATTRIBUTE "previous" { 0.0_0.0,1.0_25.0 }
@ATTRIBUTE "poutcome" { failure,other,success,unknown }
@ATTRIBUTE "y" { no,yes }
@DATA
41.0_50.0,admin.,divorced,secondary,no,446.0_1482.0,yes,no,cellular,10.0_17.0,apr,4.0_104.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,blue-collar,single,secondary,no,70.0_445.0,no,no,cellular,18.0_25.0,jul,4.0_104.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,management,divorced,tertiary,no,-3313.0_69.0,no,no,cellular,26.0_31.0,aug,105.0_186.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,blue-collar,married,unknown,no,70.0_445.0,yes,no,telephone,26.0_31.0,jan,333.0_3025.0,3.0_6.0,1.0_871.0,1.0_25.0,other,no
19.0_33.0,unemployed,single,secondary,no,-3313.0_69.0,yes,no,unknown,26.0_31.0,may,105.0_186.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,admin.,married,unknown,no,1490.0_71188.0,no,no,cellular,1.0_9.0,feb,333.0_3025.0,1.0_1.0,1.0_871.0,1.0_25.0,success,no
51.0_87.0,self-employed,married,tertiary,no,446.0_1482.0,no,no,cellular,26.0_31.0,jul,4.0_104.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,blue-collar,married,primary,no,446.0_1482.0,yes,no,unknown,18.0_25.0,may,105.0_186.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,technician,single,secondary,no,70.0_445.0,yes,no,cellular,1.0_9.0,may,105.0_186.0,2.0_2.0,1.0_871.0,1.0_25.0,failure,no
51.0_87.0,blue-collar,married,primary,no,446.0_1482.0,no,no,unknown,26.0_31.0,may,4.0_104.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,student,single,unknown,no,70.0_445.0,no,no,cellular,10.0_17.0,aug,105.0_186.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,management,single,tertiary,no,446.0_1482.0,yes,no,unknown,1.0_9.0,jun,105.0_186.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,services,single,secondary,no,446.0_1482.0,yes,yes,cellular,10.0_17.0,apr,187.0_332.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,admin.,divorced,secondary,no,446.0_1482.0,no,yes,cellular,18.0_25.0,aug,105.0_186.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,blue-collar,married,secondary,no,1490.0_71188.0,yes,yes,cellular,18.0_25.0,nov,333.0_3025.0,3.0_6.0,1.0_871.0,1.0_25.0,failure,no
19.0_33.0,admin.,single,secondary,no,-3313.0_69.0,yes,no,unknown,26.0_31.0,may,4.0_104.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,entrepreneur,divorced,tertiary,no,-3313.0_69.0,no,no,cellular,18.0_25.0,nov,333.0_3025.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,yes
41.0_50.0,admin.,married,secondary,no,-3313.0_69.0,yes,no,cellular,10.0_17.0,jul,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,management,married,unknown,no,70.0_445.0,yes,no,cellular,10.0_17.0,jul,333.0_3025.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,management,married,primary,no,1490.0_71188.0,yes,no,cellular,18.0_25.0,jul,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,yes
34.0_40.0,admin.,single,secondary,no,-3313.0_69.0,no,no,cellular,18.0_25.0,nov,4.0_104.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,management,divorced,tertiary,no,1490.0_71188.0,yes,yes,cellular,10.0_17.0,nov,187.0_332.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,blue-collar,single,secondary,no,70.0_445.0,yes,no,unknown,10.0_17.0,may,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,services,married,secondary,no,446.0_1482.0,yes,no,cellular,18.0_25.0,jul,4.0_104.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,blue-collar,married,secondary,no,-3313.0_69.0,yes,yes,cellular,18.0_25.0,may,4.0_104.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,blue-collar,married,primary,no,-3313.0_69.0,yes,no,cellular,1.0_9.0,may,105.0_186.0,1.0_1.0,1.0_871.0,1.0_25.0,failure,no
41.0_50.0,blue-collar,married,primary,no,70.0_445.0,yes,yes,unknown,10.0_17.0,may,187.0_332.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,admin.,single,tertiary,no,1490.0_71188.0,yes,no,cellular,18.0_25.0,nov,4.0_104.0,1.0_1.0,1.0_871.0,1.0_25.0,failure,no
41.0_50.0,admin.,married,secondary,no,-3313.0_69.0,yes,yes,cellular,1.0_9.0,jul,187.0_332.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,blue-collar,single,secondary,no,446.0_1482.0,yes,yes,cellular,10.0_17.0,apr,333.0_3025.0,1.0_1.0,1.0_871.0,1.0_25.0,failure,no
51.0_87.0,unemployed,married,secondary,no,-3313.0_69.0,yes,no,cellular,10.0_17.0,may,333.0_3025.0,1.0_1.0,1.0_871.0,1.0_25.0,failure,no
51.0_87.0,blue-collar,married,primary,no,1490.0_71188.0,no,no,unknown,10.0_17.0,jun,4.0_104.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,technician,single,secondary,no,1490.0_71188.0,yes,no,unknown,1.0_9.0,jun,4.0_104.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,technician,married,secondary,yes,-3313.0_69.0,yes,no,unknown,10.0_17.0,may,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,blue-collar,married,primary,no,446.0_1482.0,yes,no,unknown,26.0_31.0,jun,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,management,single,tertiary,no,1490.0_71188.0,no,no,cellular,10.0_17.0,aug,187.0_332.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,blue-collar,married,primary,no,-3313.0_69.0,yes,yes,unknown,10.0_17.0,may,4.0_104.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,management,married,tertiary,no,-3313.0_69.0,no,no,cellular,26.0_31.0,aug,4.0_104.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,blue-collar,single,secondary,no,446.0_1482.0,yes,no,cellular,10.0_17.0,apr,333.0_3025.0,1.0_1.0,1.0_871.0,1.0_25.0,failure,no
51.0_87.0,retired,divorced,secondary,no,1490.0_71188.0,no,no,cellular,18.0_25.0,oct,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,yes
34.0_40.0,management,single,tertiary,no,-3313.0_69.0,yes,no,cellular,18.0_25.0,feb,187.0_332.0,2.0_2.0,1.0_871.0,1.0_25.0,failure,yes
41.0_50.0,technician,married,secondary,no,1490.0_71188.0,yes,no,cellular,10.0_17.0,aug,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,technician,single,tertiary,no,446.0_1482.0,yes,no,cellular,10.0_17.0,apr,333.0_3025.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,yes
51.0_87.0,management,divorced,tertiary,no,1490.0_71188.0,no,no,cellular,10.0_17.0,mar,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,blue-collar,married,primary,no,-3313.0_69.0,yes,no,cellular,10.0_17.0,may,4.0_104.0,2.0_2.0,1.0_871.0,1.0_25.0,failure,no
19.0_33.0,blue-collar,married,secondary,no,70.0_445.0,no,yes,unknown,1.0_9.0,jul,187.0_332.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,technician,married,tertiary,no,-3313.0_69.0,no,no,unknown,18.0_25.0,jun,4.0_104.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,management,single,tertiary,no,1490.0_71188.0,no,no,cellular,26.0_31.0,oct,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,admin.,married,secondary,no,-3313.0_69.0,no,yes,cellular,1.0_9.0,jul,4.0_104.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,self-employed,divorced,tertiary,no,70.0_445.0,yes,no,cellular,1.0_9.0,may,105.0_186.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,management,single,tertiary,no,1490.0_71188.0,no,no,cellular,1.0_9.0,aug,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,admin.,married,secondary,no,446.0_1482.0,yes,no,unknown,26.0_31.0,may,187.0_332.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,blue-collar,single,primary,no,446.0_1482.0,yes,yes,unknown,18.0_25.0,aug,4.0_104.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,entrepreneur,married,secondary,no,70.0_445.0,yes,no,unknown,10.0_17.0,may,105.0_186.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,management,divorced,tertiary,no,-3313.0_69.0,yes,no,cellular,26.0_31.0,jul,4.0_104.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,management,married,unknown,no,70.0_445.0,no,no,unknown,1.0_9.0,jun,4.0_104.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,management,married,tertiary,no,-3313.0_69.0,yes,no,cellular,10.0_17.0,jul,187.0_332.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,management,married,primary,no,1490.0_71188.0,no,no,telephone,18.0_25.0,may,333.0_3025.0,3.0_6.0,1.0_871.0,1.0_25.0,failure,yes
41.0_50.0,blue-collar,divorced,primary,no,446.0_1482.0,no,yes,cellular,10.0_17.0,jul,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,yes
41.0_50.0,technician,married,secondary,no,446.0_1482.0,yes,no,cellular,1.0_9.0,jul,187.0_332.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,technician,divorced,tertiary,no,-3313.0_69.0,no,no,cellular,26.0_31.0,aug,4.0_104.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,management,married,tertiary,no,-3313.0_69.0,yes,no,cellular,1.0_9.0,may,105.0_186.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,management,married,tertiary,no,1490.0_71188.0,yes,yes,cellular,18.0_25.0,nov,333.0_3025.0,2.0_2.0,1.0_871.0,1.0_25.0,other,yes
19.0_33.0,blue-collar,single,secondary,no,1490.0_71188.0,yes,no,cellular,1.0_9.0,may,105.0_186.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,management,married,tertiary,no,1490.0_71188.0,no,no,cellular,18.0_25.0,aug,4.0_104.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,blue-collar,married,secondary,no,446.0_1482.0,no,no,unknown,10.0_17.0,jun,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,retired,married,primary,no,70.0_445.0,no,no,cellular,10.0_17.0,oct,4.0_104.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,blue-collar,married,secondary,no,446.0_1482.0,yes,no,unknown,26.0_31.0,sep,105.0_186.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,unemployed,married,primary,no,70.0_445.0,no,yes,cellular,10.0_17.0,jul,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,management,married,tertiary,no,446.0_1482.0,yes,no,unknown,1.0_9.0,jun,105.0_186.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,management,married,tertiary,no,70.0_445.0,no,yes,telephone,1.0_9.0,jul,187.0_332.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,services,single,secondary,no,1490.0_71188.0,yes,no,unknown,26.0_31.0,may,105.0_186.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,unknown,married,tertiary,no,1490.0_71188.0,no,no,unknown,18.0_25.0,jun,333.0_3025.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,management,married,primary,no,1490.0_71188.0,no,yes,cellular,18.0_25.0,nov,4.0_104.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,technician,married,primary,no,1490.0_71188.0,no,no,cellular,10.0_17.0,jan,187.0_332.0,1.0_1.0,1.0_871.0,1.0_25.0,success,yes
51.0_87.0,blue-collar,married,primary,no,70.0_445.0,yes,no,cellular,1.0_9.0,may,187.0_332.0,2.0_2.0,1.0_871.0,1.0_25.0,failure,no
19.0_33.0,admin.,single,secondary,no,446.0_1482.0,yes,no,unknown,26.0_31.0,may,333.0_3025.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,yes
51.0_87.0,admin.,married,secondary,no,70.0_445.0,no,yes,cellular,18.0_25.0,jul,105.0_186.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,technician,single,secondary,no,-3313.0_69.0,yes,no,unknown,18.0_25.0,may,4.0_104.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,retired,married,secondary,no,-3313.0_69.0,no,yes,unknown,26.0_31.0,jun,4.0_104.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,technician,married,secondary,no,446.0_1482.0,yes,no,cellular,1.0_9.0,sep,333.0_3025.0,2.0_2.0,1.0_871.0,1.0_25.0,success,yes
51.0_87.0,technician,married,secondary,no,446.0_1482.0,yes,no,cellular,10.0_17.0,nov,333.0_3025.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,technician,married,secondary,no,-3313.0_69.0,no,yes,cellular,18.0_25.0,jul,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,management,divorced,tertiary,no,70.0_445.0,yes,no,cellular,18.0_25.0,jul,187.0_332.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,blue-collar,married,secondary,no,446.0_1482.0,yes,yes,unknown,26.0_31.0,may,105.0_186.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,blue-collar,married,primary,no,-3313.0_69.0,yes,no,unknown,26.0_31.0,may,333.0_3025.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,services,married,secondary,no,-3313.0_69.0,yes,no,unknown,18.0_25.0,may,187.0_332.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,blue-collar,married,unknown,no,446.0_1482.0,yes,no,cellular,1.0_9.0,may,333.0_3025.0,1.0_1.0,1.0_871.0,1.0_25.0,failure,no
34.0_40.0,blue-collar,married,primary,no,446.0_1482.0,yes,no,cellular,18.0_25.0,nov,4.0_104.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,management,single,tertiary,no,1490.0_71188.0,yes,no,unknown,26.0_31.0,may,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,unemployed,single,tertiary,no,-3313.0_69.0,no,no,cellular,1.0_9.0,feb,4.0_104.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,management,divorced,tertiary,no,1490.0_71188.0,yes,no,telephone,18.0_25.0,may,187.0_332.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,housemaid,divorced,primary,no,-3313.0_69.0,yes,no,cellular,18.0_25.0,nov,187.0_332.0,3.0_6.0,1.0_871.0,1.0_25.0,other,no
41.0_50.0,technician,married,secondary,no,446.0_1482.0,yes,no,cellular,26.0_31.0,apr,333.0_3025.0,1.0_1.0,1.0_871.0,1.0_25.0,failure,yes
34.0_40.0,management,single,tertiary,no,-3313.0_69.0,yes,no,cellular,10.0_17.0,apr,105.0_186.0,1.0_1.0,1.0_871.0,1.0_25.0,failure,no
51.0_87.0,retired,married,secondary,no,1490.0_71188.0,no,no,telephone,1.0_9.0,apr,333.0_3025.0,1.0_1.0,1.0_871.0,1.0_25.0,success,no
34.0_40.0,services,married,secondary,no,1490.0_71188.0,yes,no,cellular,18.0_25.0,nov,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,management,single,tertiary,no,-3313.0_69.0,yes,yes,cellular,10.0_17.0,may,4.0_104.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,blue-collar,single,secondary,no,446.0_1482.0,no,no,cellular,1.0_9.0,feb,333.0_3025.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,yes
51.0_87.0,technician,married,secondary,no,70.0_445.0,no,yes,cellular,10.0_17.0,aug,105.0_186.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,retired,married,tertiary,no,446.0_1482.0,no,no,cellular,1.0_9.0,jul,105.0_186.0,1.0_1.0,1.0_871.0,1.0_25.0,failure,no
41.0_50.0,technician,married,secondary,no,446.0_1482.0,yes,no,unknown,10.0_17.0,may,4.0_104.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,management,single,tertiary,no,70.0_445.0,yes,no,cellular,10.0_17.0,mar,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,yes
19.0_33.0,self-employed,single,secondary,no,446.0_1482.0,no,no,cellular,18.0_25.0,nov,333.0_3025.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,management,divorced,tertiary,no,1490.0_71188.0,yes,no,cellular,18.0_25.0,nov,333.0_3025.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,services,divorced,secondary,no,-3313.0_69.0,no,no,unknown,1.0_9.0,jun,105.0_186.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,unknown,married,unknown,no,70.0_445.0,no,no,cellular,26.0_31.0,jul,105.0_186.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,blue-collar,divorced,primary,no,70.0_445.0,no,no,cellular,1.0_9.0,feb,105.0_186.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,admin.,married,secondary,no,70.0_445.0,yes,no,unknown,26.0_31.0,may,4.0_104.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,blue-collar,married,secondary,no,70.0_445.0,yes,no,unknown,10.0_17.0,may,4.0_104.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,blue-collar,married,secondary,no,-3313.0_69.0,yes,no,cellular,26.0_31.0,jul,105.0_186.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,blue-collar,married,primary,no,446.0_1482.0,no,no,unknown,18.0_25.0,jun,105.0_186.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,student,single,secondary,no,1490.0_71188.0,no,no,cellular,26.0_31.0,jan,105.0_186.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,management,single,tertiary,no,446.0_1482.0,no,no,telephone,26.0_31.0,jan,105.0_186.0,2.0_2.0,1.0_871.0,1.0_25.0,other,no
34.0_40.0,management,single,tertiary,no,70.0_445.0,yes,no,cellular,1.0_9.0,may,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,yes
41.0_50.0,blue-collar,married,secondary,no,-3313.0_69.0,yes,no,unknown,26.0_31.0,may,105.0_186.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,services,married,secondary,no,-3313.0_69.0,no,yes,cellular,1.0_9.0,jul,4.0_104.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,services,married,secondary,no,-3313.0_69.0,no,no,cellular,18.0_25.0,jul,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,technician,married,secondary,no,70.0_445.0,no,no,unknown,26.0_31.0,may,187.0_332.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,technician,married,secondary,no,70.0_445.0,no,no,cellular,10.0_17.0,aug,187.0_332.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,blue-collar,married,primary,no,70.0_445.0,yes,no,cellular,10.0_17.0,jul,187.0_332.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,management,married,tertiary,no,1490.0_71188.0,yes,no,telephone,18.0_25.0,nov,4.0_104.0,3.0_6.0,1.0_871.0,1.0_25.0,other,no
51.0_87.0,management,divorced,tertiary,no,-3313.0_69.0,yes,no,unknown,10.0_17.0,jun,4.0_104.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,retired,married,secondary,yes,-3313.0_69.0,yes,no,cellular,10.0_17.0,may,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,management,married,tertiary,no,1490.0_71188.0,no,no,cellular,18.0_25.0,nov,333.0_3025.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,management,single,tertiary,no,446.0_1482.0,yes,no,cellular,10.0_17.0,apr,105.0_186.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,technician,married,secondary,no,1490.0_71188.0,yes,no,unknown,10.0_17.0,may,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,entrepreneur,married,tertiary,no,1490.0_71188.0,no,no,telephone,10.0_17.0,jul,4.0_104.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,services,married,secondary,no,1490.0_71188.0,yes,no,unknown,1.0_9.0,jun,4.0_104.0,1.0_1.0,1.0_871.0,1.0_25.0,success,no
34.0_40.0,self-employed,divorced,tertiary,no,1490.0_71188.0,no,no,cellular,1.0_9.0,may,187.0_332.0,1.0_1.0,1.0_871.0,1.0_25.0,failure,no
34.0_40.0,entrepreneur,married,secondary,no,1490.0_71188.0,yes,no,unknown,26.0_31.0,aug,4.0_104.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,entrepreneur,married,primary,no,446.0_1482.0,no,no,cellular,10.0_17.0,may,333.0_3025.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,management,divorced,tertiary,no,446.0_1482.0,no,no,cellular,10.0_17.0,apr,105.0_186.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,blue-collar,divorced,primary,no,446.0_1482.0,yes,no,unknown,1.0_9.0,may,105.0_186.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,admin.,single,secondary,no,-3313.0_69.0,yes,no,telephone,10.0_17.0,may,187.0_332.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,blue-collar,married,secondary,no,-3313.0_69.0,yes,no,cellular,18.0_25.0,jul,333.0_3025.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,management,single,tertiary,no,-3313.0_69.0,no,no,cellular,26.0_31.0,aug,4.0_104.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
41.0_50.0,admin.,married,secondary,no,-3313.0_69.0,yes,no,cellular,1.0_9.0,aug,333.0_3025.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,admin.,married,secondary,no,1490.0_71188.0,yes,no,cellular,18.0_25.0,nov,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,management,married,tertiary,no,446.0_1482.0,yes,no,unknown,18.0_25.0,aug,333.0_3025.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,yes
41.0_50.0,housemaid,married,primary,no,70.0_445.0,no,no,cellular,18.0_25.0,aug,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,management,single,primary,no,1490.0_71188.0,yes,no,unknown,18.0_25.0,may,105.0_186.0,1.0_1.0,-1.0_-1.0,0.0_0.0,unknown,no
34.0_40.0,housemaid,married,primary,no,1490.0_71188.0,no,no,cellular,1.0_9.0,feb,187.0_332.0,3.0_6.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,blue-collar,married,primary,no,1490.0_71188.0,no,yes,cellular,26.0_31.0,aug,105.0_186.0,7.0_50.0,-1.0_-1.0,0.0_0.0,unknown,no
19.0_33.0,unemployed,married,tertiary,no,446.0_1482.0,no,no,cellular,18.0_25.0,nov,105.0_186.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
51.0_87.0,retired,divorced,tertiary,no,-3313.0_69.0,no,no,cellular,10.0_17.0,nov,187.0_332.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,yes
19.0_33.0,student,single,secondary,no,446.0_1482.0,yes,no,telephone,18.0_25.0,may,4.0_104.0,3.0_6.0,1.0_871.0,1.0_25.0,other,no
41.0_50.0,unemployed,married,secondary,no,446.0_1482.0,no,no,cellular,10.0_17.0,jan,333.0_3025.0,1.0_1.0,1.0_871.0,1.0_25.0,success,yes
41.0_50.0,technician,divorced,secondary,no,70.0_445.0,yes,no,cellular,1.0_9.0,may,187.0_332.0,2.0_2.0,1.0_871.0,1.0_25.0,failure,no
41.0_50.0,management,married,tertiary,no,70.0_445.0,yes,no,unknown,1.0_9.0,may,105.0_186.0,2.0_2.0,-1.0_-1.0,0.0_0.0,unknown,no
